Palce_State,Place_District,Place_City,Place_Name,Place_Rating,Place_Category,Place_Address,Place_GPS_Code,Place_Description,Place_Map_Link,Place_Photo,Unnamed: 11
Maharashtra,Mumbai,Mumbai,Taraporevala Aquarium,3.6,Aquarium,"Netaji Subhash Chandra Bose Road, Marine Drive, near Charni Road, Railway Station, Mumbai, Maharashtra 400002","18.94942621922613, 72.82006238402974","
India's oldest aquarium with a wide range of marine & freshwater fish, plus shells, reefs & fossils.",https://www.google.com/maps/place/Taraporevala+Aquarium/data=!4m5!3m4!1s0x3be7ce1bbc806f01:0x2ec42768fb318cb7!8m2!3d18.9492588!4d72.8200302?authuser=0&hl=en&rclk=1,https://lh6.googleusercontent.com/proxy/IMeDxjn0KlJHo0RfQvT6C-g0yMWqFw-qJ0XzrJDa5H4RlcTihDgT2n298jITQ86FdIDcs1B4AMomve15U9njAEXJfHF-LHQcspfC5YdZdFjyS8mtAYEiOS4PmTRUDt-vHJUv4vHAs3J9m7mseqv9Tk3jyn9Q2w=w138-h92-k-no,
Maharashtra,Mumbai,Mumbai,Hanging Gardens,4.2,Park,"Ridge Rd, Simla Nagar, Malabar Hill, Mumbai, Maharashtra 400006","18.956921995318854, 72.8052093607575",Lush hilltop park with flowers & views,https://www.google.com/maps/place/Hanging+Gardens/data=!4m5!3m4!1s0x3be7ce09e53e749f:0x94a70633cf948b9a!8m2!3d18.9568662!4d72.8049626?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNAXJeyQWtNe4vz_jmqvmfAoDoIPcCsdrf1MirX=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Shri Siddhi Vinayak Ganapati Mandir,4.8,Temple,"SK Bole Marg, Prabhadevi, Mumbai, Maharashtra 400028","19.016912348329797, 72.83018432450345",Grand Temple dedicated to Ganesha,https://www.google.com/maps/place/Shri+Siddhi+Vinayak+Ganapati+Mandir/data=!4m5!3m4!1s0x3be7cec0d851ebc3:0xcc61876914526329!8m2!3d19.016816!4d72.8302487?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPJgD38gRGTzJHBdNPKyUXAfqVVDwp-ZJnbVr7X=w124-h92-k-no,
Maharashtra,Mumbai,Mumbai,Kamala Nehru Park,4.3,Park,"Babulnath, Dadi Sheth Wadi, Malabar Hill, Mumbai, Maharashtra 400006","18.957168329870683, 72.80556063984803",Nursery rhyme?themed exhibits & views,https://www.google.com/maps/place/Kamala+Nehru+Park/data=!4m5!3m4!1s0x3be7ce09ce0da27f:0x7fd296baab7f21e1!8m2!3d18.9570618!4d72.8055821?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP3aRknaOI8OWYsNjXHDtq8gOQjhX_aV01L88uk=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Dr. Bhau Daji Lad Museum,4.4,Museum,"91 A, Rani Baug, Veer Mata Jijbai Bhonsle Udyan, 91 A, Dr Baba Saheb Ambedkar Rd, Byculla East, Mumbai, Maharashtra 400027","18.979024396718266, 72.83475092450277",Longtime museum for cultural treasures,https://www.google.com/maps/place/Dr.+Bhau+Daji+Lad+Museum/data=!4m5!3m4!1s0x3be7ce5b428e70af:0x79efde6c140c2e05!8m2!3d18.9789889!4d72.8348153?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOosA8XKBFCJ4HBIABrsXJEqgmtlhDFC4u4dEvt=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Elephanta Caves,4.3,Tourist attraction,"Gharapuri, Maharashtra 400094","18.963545244682223, 72.93143275333905",Island with sculpted cave temples,https://www.google.com/maps/place/Elephanta+Caves/data=!4m5!3m4!1s0x3be7c5307da3602f:0xf4ab181b1aaef53f!8m2!3d18.9633474!4d72.9314864?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNKc0w-GRXW6qwD15NK00cr0ocSUlBVUW-c2bLa=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,EsselWorld,4.4,Park,"Global Pagoda Road, Goral island, Borivali West, Mumbai, Maharashtra 400092","19.231682443493003, 72.80505599752496",Thrill rides & kids' attractions,https://www.google.com/maps/place/EsselWorld/data=!4m5!3m4!1s0x3be7b411184f63b1:0xc4daa22087d4f46e!8m2!3d19.2315457!4d72.805056?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPJz1LWtUXwlADpRW_zIOyxo2ykILKD-pjcSYbs=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Mahakali Caves,3.9,Tourist attraction,"Mahakali Caves Rd, Sunder Nagar, Andheri East, Mumbai, Maharashtra 400093","19.13029771859507, 72.8731308821779",Ancient stone caves & monastery,https://www.google.com/maps/place/Mahakali+Caves/data=!4m5!3m4!1s0x3be7c82074c3942f:0x20ac48d1ab4e8ed7!8m2!3d19.1300798!4d72.8731738?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNHMOuY4L-GLkyHDiJ79B_2XHzXHqWv4i6eN1ai=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Global Vipassana Pagoda,4.6,Tourist attraction,"Global Pagoda Road near Esselworld Gorai, Borivali West, Mumbai, Maharashtra 400091","19.228390797832915, 72.8059534705432",Massive meditation hall honoring Buddha,https://www.google.com/maps/place/Global+Vipassana+Pagoda/data=!4m5!3m4!1s0x3be7b158222067c7:0x4ce86be376e098ba!8m2!3d19.2282034!4d72.8058891?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNxEOfjqyY0bYpnogXjiY481u66eDvFqo-U-7M=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Bandra Fort,4.4,Fortress,"Byramji Jeejeebhoy Road, Bandstand Road, Mumbai, Maharashtra 400050","19.04208695125424, 72.8183593975221",Portuguese monument with ocean views,https://www.google.com/maps/place/Bandra+Fort/data=!4m5!3m4!1s0x3be7c94fec37e32f:0xbd1c604e235425bc!8m2!3d19.0418892!4d72.8183594?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNIdhgeKOoqzENNkDSZj-ei4lufSreA439DrqYx=w133-h92-k-no,
Maharashtra,Mumbai,Mumbai,Haji Ali Dargah,4.4,Tourist attraction,"Dargah Rd, Haji Ali, Mumbai, Maharashtra","18.98289508559832, 72.80887258217572",Island mausoleum & pilgrimage site,https://www.google.com/maps/place/Haji+Ali+Dargah/data=!4m5!3m4!1s0x3be7ce7e930d42e3:0xd5e05dc7ab078d05!8m2!3d18.9827277!4d72.8089155?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMRYgOak-9EPA1fXClUsfnJvwUX3f0JG-qZrJ3K=w131-h92-k-no,
Maharashtra,Mumbai,Mumbai,Chotha Kashmir Boat Club,3.8,Park,"Mali Nagar, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065","19.16261827751173, 72.87307255877853",Green space with amusement park rides,https://www.google.com/maps/place/Chotha+Kashmir+Boat+Club/data=!4m5!3m4!1s0x3be7b7bd0882c123:0x4bb79b730a3eec81!8m2!3d19.1623259!4d72.8731143?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMRZaTGHG9uAUaP_Zt5Ap_gKQjvguvVw3HIiCd-=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Mumbai Selfie Point,4,Tourist attraction,"15, Vaikunthlal Mehta Rd, Yamuna Nagar, Nehru Nagar, Airport Area, Juhu, Mumbai, Maharashtra 400049","19.104125625355252, 72.82996773985016",Mumbai promotional sign & selfie spot,https://www.google.com/maps/place/Mumbai+Selfie+Point/data=!4m5!3m4!1s0x3be7c9c070dd5a83:0xeb1446843d599873!8m2!3d19.1039685!4d72.8299892?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMIJefdt5gyH3inIDj6KdkZ3EWOUItADmnVlQ4-=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Snow World,4.1,Tourist attraction,"Lower Ground Level 58 - 61, Phoenix Market City, Kamani Junction Kurla (W), Between Atrium 2 & 6, 15, Lal Bahadur Shastri Rd, Kamani, Jn, Mumbai, Maharashtra 400070","19.086736885785715, 72.8885390686864",Indoor theme park simulating winter,https://www.google.com/maps/place/Snow+World/data=!4m5!3m4!1s0x3be7c87d6081e507:0x9485f696735c7a97!8m2!3d19.0866203!4d72.8885498?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOmt8ohoGhGHz5qRegOo2jenRgVRVj8WnBmBS8V=w139-h92-k-no,
Maharashtra,Mumbai,Mumbai,Veer Mata Jijabai Bhosale Udyan And Zoo,3.7,Zoo,"Railway Station, 91A, Lalbaug Flyover, near Byculla, Byculla East, Byculla, Mumbai, Maharashtra 400027","18.978816516023258, 72.83513182635753",Zoo with a botanical garden & playground,https://www.google.com/maps/place/Veer+Mata+Jijabai+Bhosale+Udyan+And+Zoo/data=!4m5!3m4!1s0x3be7ce36ee34d0a1:0x623099a68d41b780!8m2!3d18.97871!4d72.8351211?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPWZrfrMN5fDZFo3eMjA4TzN6ItLX8HAisoQfuR=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Jehangir Art Gallery,4.5,Tourist attraction,"161B, Mahatma Gandhi Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001","18.927555592437972, 72.83162122450204",Modern museum for contemporary art,https://www.google.com/maps/place/Jehangir+Art+Gallery/data=!4m5!3m4!1s0x3be7d1c3ba603009:0x760bf8abce5639f6!8m2!3d18.9273983!4d72.8316856?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPgBosjdfv4nUnnshzLN0ihSwi3qZSsoioV8VIZ=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Sewri Fort,3.9,Fortress,"31, Sewri Ford Road, MPT, Sewri, Mumbai, Maharashtra 400015","19.000764257695547, 72.860169412867",Historic 1680 fort with water views,https://www.google.com/maps/place/Sewri+Fort/data=!4m5!3m4!1s0x3be7cf04fc92ea3b:0xf15095786e72027c!8m2!3d19.0006679!4d72.8601265?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMfzlpwOyt5cwBA-MhzCRQrNNKprDOOdasugvMd=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Chhota Kashmir Park.,3.8,Park,"5V6F+V65, Mali Nagar, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065","19.162204994938485, 72.8731419128694",Rock hewn temples with Buddhist shrines,https://www.google.com/maps/place/Chhota+Kashmir+Park./data=!4m5!3m4!1s0x3be7b7694d051ab7:0xfe455f2cd7ff3e3e!8m2!3d19.162129!4d72.873099?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMn2OAdGuibFdawNikQLqGjntEWueacu3FIMjXF=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Nehru Science Museum,4.3,Museum,"Worli, Mumbai, Maharashtra 400018","18.990958177488334, 72.81893787053959","Science exhibits, seminars & films",https://www.google.com/maps/place/Nehru+Science+Museum/data=!4m5!3m4!1s0x3be7b626f2261433:0xf8b02d339247653b!8m2!3d18.9907908!4d72.8188735?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNRJIJYWXIS99WUOFgxYtzWhx5vok-FRiB6C9kz=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,KidZania Mumbai,4.4,Park,"3rd Floor, NORTH-WING, R City Mall, Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086","19.114289390364547, 72.89298156868684",Real-world role play for kids,https://www.google.com/maps/place/KidZania+Mumbai/data=!4m5!3m4!1s0x3be7c7c8ac3720db:0x96250075b4db6a9a!8m2!3d19.099795!4d72.916822?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOA9lIyhaIu0bueTH6reU2VvYWPkIzzRZ6tq8ha=w80-h106-k-no,
Maharashtra,Mumbai,Mumbai,Love Mumbai,4.4,Tourist attraction,"C-5, Western Express Hwy, Nargis Dutt Nagar, Nityanand Nagar, Reclamation, Bandra West, Mumbai, Maharashtra 400050","19.049630277081768, 72.83350593984942",Landmark waterfront sign with city views,https://www.google.com/maps/place/Love+Mumbai/data=!4m5!3m4!1s0x3be7c9397ee19d53:0xd5d87126fbe9aa61!8m2!3d19.0494731!4d72.8335274?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNBqDTjE8MI7WukNCdoceIfGwjmpZ-FslMJJHfJ=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Worli Fort,4.2,Fortress,"Worli village, near worli, fort, Mumbai, Maharashtra 400030","19.023869701483896, 72.81696093006757",Landmark 17th-century British fortress,https://www.google.com/maps/place/Worli+Fort/data=!4m5!3m4!1s0x3be7ceb03b280171:0x526dd9446adfb620!8m2!3d19.0237125!4d72.8168?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMsHHdz0AtjvWE3ecpUzwOpydqzb2kYarov510K=w130-h92-k-no,
Maharashtra,Mumbai,Mumbai,National Gallery of Modern Art,4.4,Tourist attraction,"Sir Cowasji Jahangir Public Hall, Mahatma Gandhi Road, Fort, Mumbai, Maharashtra 400032","18.92611609379395, 72.83136353984752",Major museum with a global collection,https://www.google.com/maps/place/National+Gallery+of+Modern+Art/data=!4m5!3m4!1s0x3be7d1c3d69e9505:0x33783085c701ece!8m2!3d18.9259588!4d72.831385?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNddNEwq-a4cG2zz8m6cWVxARrBvijuMLgtBB-H=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Maharashtra Nature Park,4.2,Park,"Sion Bandra Link Road, Dharavi, opp. Bus Depot, Mumbai, Maharashtra 400017","19.052516885549483, 72.86260316497659",Green space with trails & wildlife,https://www.google.com/maps/place/Maharashtra+Nature+Park/data=!4m5!3m4!1s0x3be7c8db1a3e0c31:0xb4cdb3e0a75044c0!8m2!3d19.0522583!4d72.8627641?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOa9OCaxA3Pw39_qwS5RQCiTUHJTb8QV8U2skjn=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Gandhi Tekdi,4.4,Tourist attraction,"Gandhi Smarak, Gandhi Smarak Rd, Borivali, Mumbai, Maharashtra 400066","19.22607397001365, 72.87187114356148",,https://www.google.com/maps/place/Gandhi+Tekdi/data=!4m5!3m4!1s0x3be7b0cbaef4bdc5:0x349e9f75afffa0b0!8m2!3d19.2258967!4d72.8717424?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPAPYfFiol1yQHYk7ihnd83b3VpMncHThOutQYm=w163-h92-k-no,
Maharashtra,Mumbai,Mumbai,Jewel of Navi Mumbai,4.4,Tourist attraction,"Sector 26, Nerul, Navi Mumbai, Maharashtra 400706","19.026443199047552, 73.01188756868548",City views & a lakeside running track,https://www.google.com/maps/place/Jewel+of+Navi+Mumbai/data=!4m5!3m4!1s0x3be7c394860321f7:0x968de6a7c71e8b30!8m2!3d19.026286!4d73.0118983?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMUlefKvoeggS5X3Qe-P5THcunvbcc9KyPekDtF=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Wellington Fountain,4.4,Tourist attraction,"Centre And Near Regal Cinema, SP Mukherjee Chowk, Kala Ghoda, Fort, Mumbai, Maharashtra 400039","18.925589694289663, 72.8323678128658",1860s fountain & historic monument,https://www.google.com/maps/place/Wellington+Fountain/data=!4m5!3m4!1s0x3be7d1c160913e01:0xc0d76137b3bdce76!8m2!3d18.9254324!4d72.8323249?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPPdS3sQ8tJl20__BJZm95jGovxumD_2_jtr5Gs=w80-h106-k-no,
Maharashtra,Mumbai,Mumbai,Sagar Upvan Garden,4.2,Park,"WR6F+PVG, Azad Nagar, Cuffe Parade, Mumbai, Maharashtra 400005","18.91198185678062, 72.8246935398473","Banyan trees, lawns & a seaside location",https://www.google.com/maps/place/Sagar+Upvan+Garden/data=!4m5!3m4!1s0x3be7d196e3b2ab65:0xd244ff2c7c6790b0!8m2!3d18.9118144!4d72.824715?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPRH3hAMpaRb8-_Hukc2CbpmjJbmZV_wgvxEvLw=w80-h142-k-no,
Maharashtra,Mumbai,Mumbai,Madh Fort,4.1,Fortress,"Near Kileshwar Mahadev Mandir, Kileshwar Road, Madh, Mumbai, Maharashtra 400061","19.132337772490562, 72.79493905890548",1700s watchtower & filming location,https://www.google.com/maps/place/Madh+Fort/data=!4m5!3m4!1s0x3be7b5fafa0d4c9d:0xb0b1a1ed6e265e54!8m2!3d19.1322719!4d72.7947674?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP-A8w3y4s03MMPMJLMSGktkULCzfRUDVabFog9=w163-h92-k-no,
Maharashtra,Mumbai,Mumbai,Bombay Wonderlust,5,Tourist attraction,"Babulnath, Peter fernadis, behind Tej Kiran, bld, Mumbai, Maharashtra 400007","18.956288654597333, 72.80688979752074",,https://www.google.com/maps/place/Bombay+Wonderlust/data=!4m5!3m4!1s0x3be7cfc78f649c2f:0x5565d57c77e03862!8m2!3d18.9562633!4d72.8068898?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPrRglk6ijQ9K-fQWO9MqyLzKHHsqeiCpN13pb2=w163-h92-k-no,
Maharashtra,Mumbai,Mumbai,Wonders Park,4.2,Park,"Wonders park, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706","19.025486944015867, 73.02583439752183",Park with replicas of the 7 wonders,https://www.google.com/maps/place/Wonders+Park/data=!4m5!3m4!1s0x3be7c3b992ee453d:0x16169e9df1e6ffc8!8m2!3d19.0254616!4d73.0258344?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMmqtq_nsmgEcJt_cKBwoUzdLKz_IozZrkLN1Dq=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Nehru planetarium,4.4,Park,"Nehru Centre, Dr Annie Besant Rd, Lotus Colony, Worli, Mumbai, Maharashtra 400018","18.990115084185067, 72.81478656868484",Facility for astronomy shows & events,https://www.google.com/maps/place/Nehru+planetarium/data=!4m5!3m4!1s0x3bd3665787c4ee6d:0xcba9fe91bf3fc50c!8m2!3d18.9900593!4d72.8147973?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPSkoQTVtpkQYQLppPGmriKI2jrvxZfTK-kr4UN=w163-h92-k-no,
Maharashtra,Mumbai,Mumbai,Karnala Fort,4.5,Fortress,"Karnala bird sanctuary mumbai goa highway, NH 66, Panvel, Maharashtra 410207","18.881849871929504, 73.11870095519242",Ancient fort site with bird-watching,https://www.google.com/maps/place/Karnala+Fort/data=!4m5!3m4!1s0x3be7e733981f0b13:0x5eef0ae4a25d028d!8m2!3d18.8817839!4d73.1186795?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM_KUw1r27YlsF5xQvDX1DpGki-3D354rWSyMi9=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Dadasaheb Phalke Chitranagari,4.1,Tourist attraction,"Film City Rd, Film City Complex, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065","19.160857561088974, 72.88762695519668",Studio complex with film set tours,https://www.google.com/maps/place/Dadasaheb+Phalke+Chitranagari/data=!4m5!3m4!1s0x3be7b78e073c60f3:0x5902e0f75253a72b!8m2!3d19.1607917!4d72.8876055?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNljmXqtSV1tsqJ9l6y0U_ToKlcSe7chFLnHQuB=w80-h107-k-no,
Maharashtra,Mumbai,Mumbai,Vasai Fort,4.3,Fortress,"Killa Rd, Police Colony, Vasai West, Vasai-Virar, Maharashtra 401201","19.33057342091777, 72.8155706686902",Fortress ruins with arches & facades,https://www.google.com/maps/place/Vasai+Fort/data=!4m5!3m4!1s0x3be7ae0d11f21ae5:0x178d6c5c42c53d28!8m2!3d19.330538!4d72.8155814?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPm1tn1XVe1sM_n8j_4Vj_G2CWs1ZRBCpB8yOX8=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,India Flag,5,Tourist attraction,"Bandra Worli Sea Link Bus Stop, Western Express Hwy, Mount Mary, Bandra West, Mumbai, Maharashtra 400050","19.045607007063563, 72.82914789752208",Historic 1680 fort with water views,https://www.google.com/maps/place/India+Flag/data=!4m5!3m4!1s0x3be7c96b54e82671:0x5962dfcc5d0eb836!8m2!3d19.0455411!4d72.8291479?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP1RR-NWJInhbeknK6l5ihrrPUjJ1NOXTrhUlD5=w138-h92-k-no,
Maharashtra,Mumbai,Mumbai,Fish Park,4.4,Tourist attraction,"3R2C+9MW, Mount Mary, Bandra West, Mumbai, Maharashtra 400050","19.051142963665843, 72.8218322128677",Rock hewn temples with Buddhist shrines,https://www.google.com/maps/place/Fish+Park/data=!4m5!3m4!1s0x3be7c9659a7cd26b:0xa33d4ff0bbb536b4!8m2!3d19.0510872!4d72.8217893?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO-24f88-I-VrKzhAN9l7OTLm3wwpCVJ24Eh6Ml=w197-h92-k-no,
Maharashtra,Mumbai,Mumbai,Mumbai darshan,4.1,Tourist attraction,"F 4/12, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005","18.9071608620117, 72.80791438402917","Science exhibits, seminars & films",https://www.google.com/maps/place/Mumbai+darshan/data=!4m5!3m4!1s0x3be7d1b4e17d3ab1:0x20102504c7dbcdd9!8m2!3d18.9071152!4d72.8078822?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPvAhLted8WMPyAT8FeFBkXn76mBLqNS9gojQwC=w137-h92-k-no,
Maharashtra,Mumbai,Mumbai,Karnala Bird Sanctuary,4.2,Tourist attraction,"NH 66, Karnala, Navi Mumbai, Maharashtra 410206","18.891093717343924, 73.12173610730133",Bird sanctuary around the Karnala Fort,https://www.google.com/maps/place/Karnala+Bird+Sanctuary/data=!4m5!3m4!1s0x3be7e74786430a17:0xff3d39e03140a0d8!8m2!3d18.8910379!4d73.1219185?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMHYQbeWohrwzEinuM8wfnp9vhTAXdq2gOCE8Fs=w163-h92-k-no,
Maharashtra,Mumbai,Mumbai,Queen's necklace view point,4.8,View Point,"6, Shantaram Narayan lane, Walkeshwar Rd, Walkeshwar, Malabar Hill, Mumbai, Maharashtra 400006","18.944995646980505, 72.79640822635697",Landmark 17th-century British fortress,https://www.google.com/maps/place/Queen's+necklace+view+point/data=!4m5!3m4!1s0x3be7cd918bc82dc3:0x12d4e364591bd498!8m2!3d18.9449297!4d72.7963975?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPgEb63GWmygIE5b2bWZFqSlQIQxUjGZ9QfSmKo=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Mumbai's beach,4,Beach,"2, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049","19.10936029456381, 72.82278549752311",,https://www.google.com/maps/place/Mumbai's+beach/data=!4m5!3m4!1s0x3be7c996ce4f6e09:0x9bf2c06f09df803b!8m2!3d19.109264!4d72.8227855?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO5xMxRXzrN0KH9nOaU1KemuZEbEeHIsfSputYL=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Shree Mahalakshmi Temple,4.7,Temple,"Bhulabhai Desai Marg, Mahalaxmi West, Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026","18.976510192017955, 72.80734448217557",18th-century Temple by the sea,https://www.google.com/maps/place/Shree+Mahalakshmi+Temple/data=!4m5!3m4!1s0x3be7ce6ce5383ed1:0xe20c7a512463dd62!8m2!3d18.9763428!4d72.8073874?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOF-UNi8vLG8vFk10js6Rvym97qVNeuEgHdGLp3=w101-h92-k-no,
Maharashtra,Mumbai,Mumbai,AQSA BEACH,5,Beach,"AQSA BEACH, MUMBAI MALAD (W","19.07605973461355, 72.87765589752267",,https://www.google.com/maps/place/AQSA+BEACH/data=!4m5!3m4!1s0x3be7c9b504bbfd97:0x6b0b0862815dd737!8m2!3d19.0759837!4d72.8776559?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Mumbai,Mumbai,Vanrani,4.5,Tourist attraction,"Sanjay Gandhi National Park, Udyan (National Park, Kulupwadi, Borivali East, Mumbai, Maharashtra 400066","19.22819606442947, 72.86942773985213",,https://www.google.com/maps/place/Vanrani/data=!4m5!3m4!1s0x3be7b1a163a6b077:0xedbc227ceb5f15fd!8m2!3d19.2281201!4d72.8694492?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Mumbai,Mumbai,Gateway of India,5,Tourist attraction,"WRHC+WPQ, Nariman Point, Mumbai, Maharashtra 400021","18.929888704372644, 72.82183526868401",,https://www.google.com/maps/place/Gateway+of+India/data=!4m5!3m4!1s0x3be7d122c9b45ecb:0xad72811cef0ff83a!8m2!3d18.9298329!4d72.821846?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipN6RPD6yDG4iI36OK1yMqTyJjfMRISaAaP_wVhO=w122-h92-k-no,
Maharashtra,Mumbai,Mumbai,Mumbai,4.4,Tourist attraction,"2RR9+WMC, Mount Mary, Bandra West, Mumbai, Maharashtra 400050","19.042345483163555, 72.81911113984931",,https://www.google.com/maps/place/Mumbai/data=!4m5!3m4!1s0x3be7c91bd2da4b09:0x997333fe2aeccff3!8m2!3d19.04231!4d72.8191326?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Mumbai,Mumbai,Chhatrapati Shivaji Maharaj,5,Tourist attraction,"Kanjur Marg Village, St Xaviers Rd(E, Gomes Colony, Mirashi Nagar, Kanjurmarg East, Mumbai, Maharashtra 400042","19.132432253545502, 72.93674982635983",,https://www.google.com/maps/place/Chhatrapati+Shivaji+Maharaj+(%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%9C)/data=!4m5!3m4!1s0x3be7c767e433125b:0xaf5bfccf15b34587!8m2!3d19.1323157!4d72.9367391?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Mumbai,Mumbai,I AM BANDRA,3.7,Tourist attraction,"3R2Q+594, C Block BKC, Bandra West, Mumbai, Maharashtra 400050","19.050467046367714, 72.83847082635897",,https://www.google.com/maps/place/I+AM+BANDRA/data=!4m5!3m4!1s0x3be7c94f5f7388a3:0x20c02dcb43293040!8m2!3d19.050391!4d72.8384601?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM0rSvTLBtkQAcbM1qxzqshd8BLbN8gOtFnysWE=w80-h142-k-no,
